periodid,periodname,periodcode,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,MOH 731 Total Positive (Add HV02-10 - HV02-14) HV02-15,MOH 731 15-24 (F) HV01-47,MOH 731 15-24 (M) HV01-46,MOH 731 25+ (F) HV01-49,MOH 731 25+ (M) HV01-48,MOH 731 Known Exposure_at Penta 1 HV02-37,MOH 731 Known Positive at 1st ANC HV02-03,MOH 731 Mother-baby pairs_24mths HV02-51,MOH 731 On ART_10-14 (F) HV03-031,MOH 731 On ART_10-14(M) HV03-030,MOH 731 On ART_15-19 (F) HV03-033,MOH 731 On ART_15-19(M) HV03-032,MOH 731 On ART_20-24 (F) HV03-035,MOH 731 On ART_20-24(M) HV03-034,MOH 731 On ART_25+ (F) HV03-037,MOH 731 On ART_25+(M) HV03-036,MOH 731 Presumed TB_Total HV03-058,MOH 731 Screen for TB _1-9 HV03-052,MOH 731 Screen for TB _10-14 HV03-053,MOH 731 Screen for TB _15-19 HV03-054,MOH 731 Screen for TB _20-24 HV03-055,MOH 731 Screen for TB _25+ HV03-056,MOH 731 Screen for TB_Total HV03-057,MOH 731 Screen for TB_<1 HV03-051,MOH 731 Screen CaCx_New F18+ HV03-087,MOH 731 Start ART_10-14 (F) HV03-019,MOH 731 Start ART_10-14(M) HV03-018,MOH 731 Start ART_15-19 (F) HV03-021,MOH 731 Start ART_15-19(M) HV03-020,MOH 731 Start ART_20-24 (F) HV03-023,MOH 731 Start ART_20-24(M) HV03-022,MOH 731 Start ART_25+ (F) HV03-025,MOH 731 Start ART_25+(M) HV03-024
2022,2022,2022,fNCuk4Lpsnh,Marakwet West Sub County,KE_SubCounty_2983,,64,9,10,20,35,727,39,37,243,234,267,177,577,141,8543,3789,172,424,416,401,685,11961,13901,13,496,1,2,6,2,12,3,72,50
2022,2022,2022,dSLnPmNlm8Q,Marigat Sub County,KE_SubCounty_2955,,50,44,20,52,66,34,34,27,181,88,248,245,472,110,7828,3435,127,299,240,447,526,10494,12010,4,163,,1,1,,12,3,68,33
2022,2022,2022,Eey8fT4Im3y,Marsabit County,KE_County_10,,26,19,10,29,18,2,42,1,208,303,330,267,525,135,7729,3601,162,180,301,341,357,7713,8936,77,44,1,,5,1,3,1,33,35
2022,2022,2022,Qn5Fff2lIDz,Masaba North Sub County,KE_SubCounty_3182,,97,81,77,159,238,2139,70,57,662,653,870,546,1825,525,23495,10331,362,689,1113,1133,1976,31134,36045,6,3763,6,2,21,,40,5,138,103
2022,2022,2022,hpcb7MYi6nc,Masinga Sub County,KE_SubCounty_3098,Masinga Constituency is an electoral constituency in Kenya. It is one of the constituencies in Machakos County,68,99,43,203,152,506,40,62,690,669,981,1126,944,492,20470,8071,100,807,1356,2064,1419,27637,33331,48,2449,1,3,5,,13,4,92,32
2022,2022,2022,tvkI2HSIRW9,Matayos Sub County,KE_SubCounty_2976,,347,119,109,269,300,1586,266,305,1175,1020,1851,1310,3437,1059,64511,29246,204,1623,2129,3057,4371,87109,98331,44,2061,2,,11,,47,4,192,108
2022,2022,2022,gh2kzpOFCeF,Mathare Sub County,KE_SubCounty_3139,,322,45,58,136,119,917,247,168,687,427,1005,729,2718,661,53411,26082,667,1198,1143,1794,3102,77534,84801,30,3977,1,,11,3,60,3,240,117
2022,2022,2022,u7Gkh63FYe4,Mathioya Sub County,KE_SubCounty_3138,,32,60,21,248,278,1485,18,22,76,151,250,287,308,114,8032,3471,64,117,222,524,399,10966,12239,11,177,,,1,,10,3,35,34
2022,2022,2022,vznKK4IegIL,Mathira East Sub County,KE_SubCounty_3192,,38,107,81,289,238,882,26,61,263,406,687,723,736,606,23329,11533,69,338,658,1391,1314,34385,38095,9,505,2,3,3,1,9,1,86,54
2022,2022,2022,msIc1uFAY6B,Mathira West Sub County,KE_SubCounty_3193,,25,64,52,140,164,282,21,37,118,106,494,422,644,423,16974,6789,47,121,218,889,1032,22513,24777,4,200,,,2,1,4,,42,14
2022,2022,2022,wUNEDOnx9uB,Matuga Sub County,KE_SubCounty_3078,,126,176,68,319,320,190,114,28,470,854,652,531,1291,533,19847,7045,888,783,906,861,1499,21530,25593,20,1259,1,3,4,,26,2,149,61
2022,2022,2022,ssbO49f0iLN,Matungu Sub County,KE_SubCounty_3015,,87,13,9,36,45,408,50,97,385,301,578,376,819,77,18995,5903,87,845,629,858,833,23681,26863,17,592,,,5,1,20,3,67,22
2022,2022,2022,GnixPSqaV6D,Matungulu Sub County,KE_SubCounty_3095,,59,115,54,226,110,71,34,58,449,385,464,385,843,403,17088,7235,202,527,827,830,1261,24100,27555,10,613,1,1,5,2,16,3,116,54
2022,2022,2022,eYBXetGx8xF,Mbeere North Sub County,KE_SubCounty_2984,,49,,,6,9,191,36,38,313,241,417,403,449,192,11558,4289,82,545,514,733,570,14040,16440,2,389,,1,6,1,11,1,53,22
2022,2022,2022,AvnM6jKoocs,Mbeere South Sub County,KE_SubCounty_2985,SUB COUNTY,49,,1,4,6,99,36,19,132,286,193,280,317,96,6795,2798,16,124,286,349,319,7370,8484,,530,,,2,1,9,1,38,22
2022,2022,2022,jxjGWCdfsib,Mbooni Sub County,KE_SubCounty_3084,,92,190,74,554,411,1498,69,62,769,1026,987,776,917,501,23406,9281,83,859,1722,1720,1405,31830,37548,14,1879,2,3,8,1,20,3,94,61
2022,2022,2022,NrGORu301bx,Merti Sub County,KE_SubCounty_3005,,,,,,,1,2,,11,,9,2,66,5,330,39,,,,38,16,3,57,,1,,,,,,,,
2022,2022,2022,Y52XNJ50hYb,Meru County,KE_County_12,,591,916,710,1545,1491,537,379,499,4014,3478,5854,4896,7621,3254,153329,69200,2882,4695,6355,9207,9583,191537,221132,72,6447,14,11,44,11,130,31,827,521
2022,2022,2022,fVra3Pwta0Q,Migori County,KE_County_44,,3339,3309,2279,4382,4483,22482,2879,3557,16471,15084,18561,12195,44492,8300,553009,264201,3862,21145,29406,28647,49833,766870,895902,292,45002,36,21,164,13,471,58,1594,942
2022,2022,2022,k5sxmlXAtIg,Mogotio Sub County,KE_SubCounty_2954,,20,26,21,50,36,1,15,8,75,64,76,32,205,39,2753,1017,49,104,98,85,168,2874,3329,,163,,1,1,4,3,1,34,14
2022,2022,2022,q8R0FA1hxnP,Moiben Sub County,KE_SubCounty_3230,,144,80,90,174,153,1433,91,128,388,278,432,341,1094,364,26095,12009,176,1008,813,950,1460,34833,39217,153,926,,2,4,,34,7,143,88
2022,2022,2022,RJ4LGJiSHFg,Molo Sub County,KE_SubCounty_3166,,113,143,88,344,315,96,73,119,560,467,620,679,1134,375,24230,11133,452,682,855,1087,1214,28953,32802,13,3440,3,2,5,2,29,6,153,87
2022,2022,2022,wsBsC6gjHvn,Mombasa County,KE_County_1,,1485,1275,1420,1822,2153,3201,1041,1005,5222,5256,8096,6586,15376,6944,367709,174743,3602,6681,8847,12875,20477,476766,525623,262,21259,15,10,52,11,301,60,1789,948
2022,2022,2022,Xtb7tbJpk9p,Mosop Sub County,KE_SubCounty_3167,,46,121,90,119,153,1753,33,37,184,176,198,170,379,168,8483,3229,95,310,336,357,511,10452,11971,6,1390,1,,3,1,5,2,78,30
2022,2022,2022,sZjPgbWI5ra,Moyale Sub County,KE_SubCounty_3109,,6,12,4,10,8,,22,1,42,86,177,63,261,64,2759,1424,49,21,51,62,118,1590,1796,,19,1,,1,,3,,12,16
2022,2022,2022,ADMywdLwoRX,Msambweni Sub County,KE_SubCounty_3080,,236,145,102,337,350,125,181,164,733,708,847,743,1525,449,37478,14706,392,1363,1236,1361,1765,40735,46467,7,3354,2,2,12,,22,9,241,113
2022,2022,2022,ZCYATXdLsL1,Mt Elgon Sub County,KE_SubCounty_2972,,49,34,21,42,50,783,27,18,206,205,304,266,365,226,7449,2658,48,415,409,568,596,9929,11934,17,114,,,5,1,13,3,57,23
2022,2022,2022,NmbwkQ5r5cB,Muhoroni Sub County,KE_SubCounty_3063,,397,400,347,500,663,1291,307,449,2522,2154,2862,1985,5551,1384,75755,42561,1197,2741,4328,4499,6460,110364,128426,36,5688,3,3,20,1,62,10,223,126
2022,2022,2022,zT8Zj5vNYCy,Mukurweini Sub County,KE_SubCounty_3190,,35,56,44,110,103,693,31,25,182,218,279,345,387,238,10737,5148,32,152,396,620,619,15762,17549,,218,,,1,,3,1,39,26
2022,2022,2022,FBteTV1eqB6,Mumias East Sub County,KE_SubCounty_3016,,97,14,12,41,38,1086,63,109,457,421,347,301,773,207,16472,5255,42,943,848,634,906,21225,24563,7,508,,1,6,,17,2,60,24
2022,2022,2022,uRl5fBkhpcE,Mumias West Sub County,KE_SubCounty_3017,,89,17,9,66,43,728,94,140,886,880,818,739,1250,374,36418,15212,257,858,1526,1425,1558,48634,54027,9,1564,1,1,5,,17,3,144,56
2022,2022,2022,ahwTMNAJvrL,Muranga County,KE_County_21,,486,824,788,1671,1626,17062,308,362,2389,2183,3808,3376,5105,2728,125957,56793,794,3158,4304,6785,7445,174916,196642,34,4432,3,5,30,4,104,23,582,368
2022,2022,2022,l46g2PZUjoh,Muranga South Sub County,KE_SubCounty_3135,,114,95,43,266,166,3592,80,108,598,428,1186,839,1417,862,33892,15169,305,865,940,1861,2124,46826,52622,6,1047,,,8,,20,8,133,85
2022,2022,2022,gLD3Q9fHpvy,Muthambi Sub County,KE_SubCounty_3259,,16,,,,,350,13,8,128,94,85,92,184,29,2930,1497,52,106,177,144,184,3694,4299,3,217,1,,,,3,,13,8
2022,2022,2022,C1xuoa1NAMm,Mvita Sub County,KE_SubCounty_3127,,199,67,54,201,259,529,135,191,845,920,1415,1260,2374,1474,64034,36087,765,813,974,1645,2962,75217,81670,61,8695,5,,7,2,38,9,339,227
2022,2022,2022,fYYivceocJ2,Mwala Sub County,KE_SubCounty_3091,,76,55,26,143,150,136,44,56,909,679,1034,920,1016,839,28503,11261,136,805,1529,1885,1797,37992,44026,18,1955,,,1,1,15,5,113,68
2022,2022,2022,IBDoGsLdhvt,Mwatate Sub County,KE_SubCounty_3207,,63,101,77,238,187,94,45,27,169,247,262,332,512,287,10049,4217,246,333,425,559,808,14096,16228,7,557,1,,3,,15,4,54,40
2022,2022,2022,rBKASpHJblX,Mwea Sub County,3266,,24,,,11,7,166,17,9,136,126,201,204,242,139,4357,1757,37,94,199,282,293,5162,6037,,111,,,,,7,1,30,12
2022,2022,2022,wQ8XjZ7zVwL,Mwimbi Sub County,KE_SubCounty_3214,,50,24,14,82,72,1706,40,38,268,306,650,816,833,741,23396,11087,201,227,595,1571,1814,33264,37483,12,581,,,5,1,7,1,58,43
2022,2022,2022,uE7HKhqPOtf,Mwingi Central Sub County,KE_SubCounty_3074,,84,28,13,37,34,112,54,89,866,698,1143,915,1286,779,32155,10463,212,1115,1485,1941,1969,40497,47014,7,786,4,,12,3,32,2,142,98
2022,2022,2022,KXM9VnhuLfP,Mwingi North Sub County,KE_SubCounty_3076,,33,152,51,280,268,37,8,30,672,834,790,716,765,308,18405,6175,197,1224,1504,1491,1066,24340,29657,25,346,3,3,7,3,14,3,101,34
2022,2022,2022,svwbDnzhgik,Mwingi West Sub County,KE_SubCounty_3075,,36,28,13,59,48,1070,26,13,300,427,461,339,684,125,10487,3572,143,498,704,780,808,13700,16564,7,580,,1,2,1,4,,28,22
2022,2022,2022,jkG3zaihdSs,Nairobi County,KE_County_47,,6296,4557,7588,12432,10987,26439,4746,4211,16822,16529,26617,22593,59846,27362,1252365,614437,17530,20277,26991,41522,82697,1724442,1893803,527,67008,32,33,218,55,1145,342,6282,3299
2022,2022,2022,yZJJPoSGhY6,Naivasha Sub County,KE_SubCounty_3164,,361,116,93,399,452,244,234,306,987,1083,1544,1300,2676,1059,61364,29174,393,1243,1805,2588,3467,82056,91185,21,2457,2,3,19,2,60,5,338,197
2022,2022,2022,ob6SxuRcqU4,Nakuru County,KE_County_32,,1821,1451,1220,3360,3350,4787,1175,1339,6520,6588,8918,7783,15219,6549,329893,149132,5029,9355,11381,14857,20348,414038,470701,487,16629,13,28,78,20,373,67,2024,1146
2022,2022,2022,FBJ9Y11esHS,Nakuru East Sub County,KE_SubCounty_3156,,250,263,267,632,675,139,152,169,510,474,714,606,1650,764,36062,14772,214,1500,1000,1346,2588,45765,52478,279,4149,1,5,7,3,42,17,242,114
2022,2022,2022,nwh9bXKykiS,Nakuru North Sub County,KE_SubCounty_3158,,110,103,81,201,228,76,81,91,466,480,638,389,910,249,19871,9671,325,562,716,776,1043,24372,27662,4,559,,4,7,1,20,3,144,80
2022,2022,2022,KTayLusaU5I,Nakuru West Sub County,KE_SubCounty_3157,,358,229,251,550,556,422,243,269,1427,1482,2092,2025,3634,2225,82950,39311,404,1331,2045,3066,4793,100473,111785,27,2944,3,4,13,3,50,13,404,257
2022,2022,2022,e1J7R103h8I,Nambale Sub County,KE_SubCounty_2977,,103,5,3,19,11,1440,65,79,433,289,635,474,973,299,18878,6764,65,797,716,1105,1265,28461,29346,8,577,,,7,1,24,2,93,41
2022,2022,2022,t0J75eHKxz5,Nandi County,KE_County_29,,427,556,371,1039,924,5093,286,256,1769,1863,2857,2510,4196,1774,89722,38244,711,3112,3452,4979,5621,101515,119217,301,6540,3,9,22,2,70,8,489,282
2022,2022,2022,W6Err8cQf5J,Nandi Hills Sub County,KE_SubCounty_3170,,50,23,7,49,35,51,39,41,273,287,325,308,558,184,12964,6074,109,1015,969,1073,1327,17821,22464,218,1150,,,4,,6,,74,35
2022,2022,2022,zGJ7QQlAMYD,Narok Central Sub County,3274,,106,207,177,406,264,106,42,62,337,347,483,400,1200,343,16597,9238,14,502,552,699,1500,20318,23586,15,1372,5,1,11,4,43,4,188,115
2022,2022,2022,kqJ83J2D72s,Narok County,KE_County_33,,551,1821,1515,2810,2702,2259,331,242,2325,2097,2433,1801,5626,1660,74584,34893,1310,3304,3316,3215,5797,82137,97846,88,4576,11,10,45,6,181,22,675,372
2022,2022,2022,gZM3NbHaugk,Narok East Sub County,KE_SubCounty_3175,,50,71,61,113,75,19,33,17,183,148,140,89,385,68,5057,2368,87,416,276,203,423,6369,7697,10,282,2,,4,,11,3,54,32
2022,2022,2022,fNROL0qm8De,Narok North Sub County,KE_SubCounty_3176,,36,23,14,58,42,2,18,12,94,134,95,107,90,77,2308,1286,14,156,151,127,142,2468,3048,4,76,,1,1,1,3,,31,15
2022,2022,2022,bnYzgzYe2Z7,Narok South Sub County,KE_SubCounty_3174,,108,235,259,357,447,864,60,53,498,542,455,377,809,330,14784,6190,754,711,799,672,857,16515,19564,10,308,,3,3,,19,3,88,36
2022,2022,2022,ouA247cg58A,Narok West Sub County,KE_SubCounty_3173,,77,315,230,491,583,1074,55,21,392,199,371,213,997,259,10687,4378,83,601,475,519,1062,12713,15398,26,604,2,1,8,1,27,1,100,64
2022,2022,2022,G6PJ5kFVAuO,Navakholo Sub County,KE_SubCounty_3018,,108,43,23,121,110,2295,74,50,528,439,498,436,866,138,15589,5172,27,821,894,877,955,19458,23025,20,410,1,,10,,18,3,74,40
2022,2022,2022,EESGLsSLTqH,Ndaragwa Sub County,KE_SubCounty_3184,"Ndaragwa sub county is one among the five sub counties comprising The Nyandarua county. Ndaragwa is the constituency with a population of  103,603 in 2016 based on population projection of 92,626 in 2009 census.",53,24,15,91,97,12,41,36,257,219,341,403,422,177,10705,4681,21,320,469,734,599,15301,17426,3,416,,1,3,2,10,1,63,40
2022,2022,2022,i2Y2fyNoFyZ,Ndhiwa Sub County,KE_SubCounty_2997,,823,300,315,426,467,648,772,802,4134,3774,4218,2824,10654,1908,138456,67087,1306,5659,7316,6432,11807,184581,214719,44,14744,15,5,55,2,165,20,448,260
2022,2022,2022,gSJXzH1DM75,Njoro Sub County,KE_SubCounty_3165,,152,209,125,345,242,2100,81,112,547,808,719,622,1171,428,26083,11671,1324,834,1063,1049,1217,29896,34079,40,710,,5,9,1,42,3,165,104
2022,2022,2022,j6fqt5TYqPZ,North Horr Sub County,KE_SubCounty_3108,,3,,5,,,1,3,,54,75,10,15,58,6,373,178,43,31,63,30,37,277,501,63,,,,,,,,5,5
2022,2022,2022,kBQIjtWUBqj,Nyakach Sub County,KE_SubCounty_3062,,517,273,162,512,522,2356,436,463,3175,3217,3786,3714,5969,2111,103027,50347,647,3466,5479,6362,6805,122839,144961,10,5791,1,3,25,8,73,20,300,175
2022,2022,2022,sr8WEz03EnP,Nyali Sub County,KE_SubCounty_3129,,271,145,70,310,500,735,173,206,593,712,961,661,2524,748,50334,21449,441,1112,1067,1429,3234,61641,67691,76,2175,1,1,6,3,62,13,309,157
2022,2022,2022,uepLTG8wGWJ,Nyamira County,KE_County_46,,482,503,460,917,1289,8757,371,231,3167,3036,4171,2957,8026,2213,118530,53974,2187,3748,5672,6526,9633,160941,186273,118,9143,13,10,76,5,153,27,790,546
2022,2022,2022,v5qbFUgfIoF,Nyamira North Sub County,KE_SubCounty_3180,,86,121,157,171,338,635,68,34,652,696,1010,706,1813,511,25760,11847,165,957,1287,1626,2236,35247,41346,29,1553,2,2,10,3,26,2,176,133
2022,2022,2022,cxjRPbvhjzr,Nyamira Sub County,KE_SubCounty_3181,,172,139,66,239,271,2517,137,61,965,836,1399,853,2391,564,38633,18619,1009,1059,1723,2159,2861,55455,63261,4,2526,4,3,30,2,42,9,264,151
2022,2022,2022,mYZacFNIB3h,Nyandarua County,KE_County_18,,367,443,250,1011,991,5747,241,301,1482,1467,2849,2271,3184,1754,74073,33621,479,1884,2672,4593,4495,97997,111667,24,2202,3,3,22,8,68,7,424,280
2022,2022,2022,iRK9uABUTVZ,Nyando Sub County,KE_SubCounty_3064,,583,555,265,756,632,1102,478,648,3683,3332,3777,2821,8813,2242,108448,53868,651,3997,6831,6410,10503,158061,185845,43,3213,2,1,23,5,77,14,268,145
2022,2022,2022,fFh3beH29fD,Nyaribari Chache Sub County,KE_SubCounty_3055,,168,87,53,207,265,1490,112,162,831,640,1049,840,2348,647,38155,16776,177,931,1203,1552,2562,39004,45260,8,2169,,2,13,2,54,4,143,94
2022,2022,2022,A6Sj8RumZ0m,Nyaribari Masaba Sub County,KE_SubCounty_3056,,111,121,105,252,230,2206,73,58,597,517,769,513,1564,325,21950,8592,94,743,1077,1244,1869,30112,35052,15,937,4,1,14,,25,4,130,61
2022,2022,2022,D2lsuEzZAJP,Nyatike Sub County,KE_SubCounty_3121,,912,462,293,494,557,2209,830,933,4714,4488,5124,3485,10809,2258,144644,75341,1001,5040,8312,7743,12075,201003,234322,76,9252,5,2,36,1,94,11,326,192
2022,2022,2022,GXnD5lHeanK,Nyeri Central Sub County,KE_SubCounty_3189,,130,168,118,321,286,2241,97,146,332,469,921,1063,1541,1111,48516,21946,276,548,770,1918,2589,67423,73253,5,1003,,1,,1,24,5,147,96
2022,2022,2022,ptWVfaCIdVx,Nyeri County,KE_County_19,,345,554,449,1368,1409,6817,264,414,1596,2045,3902,3825,4967,3324,142754,64556,649,2057,3587,7613,8147,202108,223572,62,3112,2,5,11,3,54,13,449,279
2022,2022,2022,dd7jowvUO95,Nyeri South Sub County,KE_SubCounty_3191,,45,28,15,81,75,743,33,44,168,199,504,314,435,376,13304,5886,74,220,367,816,810,19070,21285,2,344,,,1,,3,1,52,24
2022,2022,2022,fVSw60UAC3W,Oljoroorok Sub County,KE_SubCounty_3185,"Oljoroorok is one of the five Sub counties in Nyandarua County. It has a population of 97508 FY 2017/2018 as per 2009 pn, census",65,108,46,197,171,3,45,26,174,146,322,238,238,158,7653,2947,37,203,293,529,374,9995,11398,4,255,1,2,2,1,5,,60,48
2022,2022,2022,Lm9RMwhIu3G,Olkalou Sub County,KE_SubCounty_3186,,66,100,50,210,196,2396,40,87,288,298,844,533,699,425,18312,8124,252,573,581,1321,1127,26411,30018,5,652,1,,6,3,22,2,95,70
2022,2022,2022,SCbMzaOeTuR,Pokot Central Sub County,KE_SubCounty_3246,,9,76,26,38,68,3,4,9,55,50,59,32,139,46,2038,1035,22,71,96,87,171,2892,3317,,357,,,,,10,2,22,17
2022,2022,2022,YXpHG1Ez8V2,Pokot North Sub County,KE_SubCounty_3245,,2,2,,,,,2,,,24,15,2,45,14,582,383,2,3,17,17,88,733,894,,,,,,,2,1,14,12
2022,2022,2022,u2zJahNiSP5,Pokot South Sub County,KE_SubCounty_3244,,10,,1,,,,6,1,14,17,34,33,39,2,845,301,19,48,14,40,28,501,631,,,,,1,,,,11,11
2022,2022,2022,hJf4rt7cvI6,Rabai Sub County,KE_SubCounty_3044,,46,13,17,38,32,4,48,23,200,146,109,88,248,51,5500,1640,6,281,333,193,299,7038,8154,2,388,4,,3,,4,,38,13
2022,2022,2022,BzFBYZhF5fx,Rachuonyo East Sub County,KE_SubCounty_3001,Sub County,428,511,370,768,747,301,341,361,2398,2354,3005,2265,5284,1033,72577,34508,704,2376,3727,4112,5048,82865,98153,25,14248,16,8,18,6,79,4,307,161
2022,2022,2022,fmsyW02tPng,Rachuonyo North  Sub County,KE_SubCounty_3000,,690,465,448,681,769,990,643,646,5214,4540,5625,4255,9632,2375,147059,74244,2661,4772,8818,8984,10905,197755,231261,31,20075,12,9,49,5,122,17,436,272
2022,2022,2022,NhsAMiaS0TD,Rachuonyo South Sub County,KE_SubCounty_3002,,495,303,227,473,543,355,417,549,2415,2665,3372,2192,5743,1276,85102,41577,806,2740,4064,4455,5714,102840,119744,46,9021,10,6,28,5,84,16,256,166
2022,2022,2022,iK2Jk2AxhlD,Rangwe Sub County,KE_SubCounty_2999,Sub County,529,257,233,471,658,984,454,513,3256,3001,3481,2484,6341,1177,95067,46356,1092,3493,5508,5418,7868,126873,149198,38,8625,17,13,28,7,96,9,371,248
2022,2022,2022,XcRpb1xsM64,Rarieda Sub County,KE_SubCounty_3200,,728,656,355,700,751,2447,657,689,3741,4250,4570,3243,6972,1847,121454,63785,1433,4578,7880,7632,8651,182067,210830,22,15848,8,5,18,2,46,5,281,181
2022,2022,2022,OK0hW8DFHq3,Rongai Sub County,KE_SubCounty_3159,,98,33,32,94,97,42,72,51,434,381,529,401,779,220,17035,6964,1160,1001,1296,1635,1819,22351,28177,69,561,,1,2,2,22,4,127,54
2022,2022,2022,fT37q3rXQ35,Rongo Sub County,KE_SubCounty_3126,,565,494,369,738,782,4792,478,514,2552,2185,2902,1867,7524,1300,83562,39302,585,2725,4306,4292,7982,111013,130338,20,11882,4,3,18,2,69,14,237,144
2022,2022,2022,j7GpbairCOi,Roysambu Sub County,KE_SubCounty_3150,,195,157,230,724,644,2251,140,90,782,798,724,772,1883,759,33716,11876,1797,428,512,603,2264,41057,44825,29,1631,,,9,3,40,14,285,126
2022,2022,2022,Cc8uEFkzfVf,Ruaraka Sub County,KE_SubCounty_3148,,548,385,271,826,822,1113,392,358,923,938,1112,1147,3980,1058,80099,43331,502,1758,1692,2022,4363,108527,118473,37,3754,2,6,6,1,99,18,397,191
2022,2022,2022,TPRNJqSm4lK,Ruiru Sub County,KE_SubCounty_3036,,262,11,15,69,58,401,165,243,425,427,683,554,2651,869,40966,16553,224,586,622,1004,2947,43499,48706,48,1982,1,1,8,1,74,20,237,122
2022,2022,2022,kMSLkN4nsRl,Runyenjes Sub County,KE_SubCounty_2986,,100,12,20,36,29,819,63,101,457,547,723,717,913,541,23950,10590,83,338,588,898,1079,24749,27620,4,1961,,,7,2,9,4,89,65
2022,2022,2022,urtJSF5jcBC,Sabatia Sub County,KE_SubCounty_3236,,74,25,21,72,34,1451,35,58,517,511,661,454,972,442,15811,6910,85,645,725,824,1061,17581,20851,15,524,3,1,5,,23,8,75,46
2022,2022,2022,y2M16lesMsF,Saboti Sub County,KE_SubCounty_3217,,170,13,17,52,51,906,92,76,414,275,610,302,1224,217,15395,6747,432,1049,704,906,1253,19169,23125,44,1296,3,,15,2,33,5,207,97
2022,2022,2022,WILszL634oZ,Saku Sub County,KE_SubCounty_3107,,16,7,1,19,10,1,16,,77,95,93,118,157,41,3994,1739,52,124,172,213,197,5721,6443,4,24,,,4,1,,1,15,13
2022,2022,2022,EmQRGVtvWy3,Samburu Central Sub County,KE_SubCounty_3199,,40,44,40,82,98,3,27,26,274,330,315,247,444,118,7644,3558,185,319,434,546,524,8687,10515,23,645,3,3,2,,9,1,81,41
2022,2022,2022,o36zCRjSd4G,Samburu County,KE_County_25,,70,114,90,191,214,13,54,35,421,629,520,430,926,228,14140,6003,345,748,884,930,1105,15264,18956,41,1066,4,3,4,,23,2,144,75
2022,2022,2022,ldZ10N9unC9,Samburu East Sub County,KE_SubCounty_3197,,22,51,42,80,95,8,20,9,121,253,165,95,295,75,4497,1561,139,316,393,277,391,4391,5786,18,362,1,,1,,6,1,42,23
2022,2022,2022,E2DGjZRlwbY,Samburu North Sub County,KE_SubCounty_3198,,8,19,8,29,21,2,7,,26,46,40,88,187,35,1999,884,21,113,57,107,190,2186,2655,,59,,,1,,8,,21,11
2022,2022,2022,TnCu7j4XNj6,Samburu Sub County,,,50,8,5,7,22,14,40,20,223,281,232,188,580,99,8856,2914,32,565,383,321,527,8862,10616,16,501,3,1,2,1,7,2,59,35
2022,2022,2022,NHRktMsAkO1,Samia Sub County,KE_SubCounty_2974,,171,70,42,228,237,1435,111,179,604,777,976,672,1359,417,34872,19047,674,1248,1351,1527,1616,48979,54762,31,4273,1,2,7,2,24,2,128,71
2022,2022,2022,LRNmnMw1fBs,Seme Sub County,KE_SubCounty_3065,,396,331,190,367,334,1157,332,461,2242,2375,2475,1883,3469,991,73132,37436,582,2315,4087,3794,3919,100428,114565,22,2331,9,5,17,1,51,8,238,151
2022,2022,2022,sjlSPeRgl7d,Shinyalu Sub County,KE_SubCounty_3012,,195,29,27,94,89,2724,133,136,1338,1255,1904,1519,2367,832,49661,22824,620,1315,2053,2696,2541,60402,68987,17,2004,,2,20,5,35,3,150,101
2022,2022,2022,u4t9H8XyU9P,Siaya County,KE_County_41,,4020,4488,1273,3343,3314,12437,3548,3977,20306,19143,21868,15983,38062,9580,695091,369662,9464,25777,38690,36889,46878,1044150,1192540,212,60203,41,33,116,24,383,48,2056,1276
2022,2022,2022,ScLzA7tQxrH,Sigowet/Soin Sub County,KE_SubCounty_3023,,75,89,53,160,134,76,47,48,180,192,294,234,790,211,10523,4969,325,372,286,338,735,10479,12250,40,527,3,1,8,,18,3,72,50
2022,2022,2022,whWfFA9D7td,Sirisia Sub County,KE_SubCounty_2971,,108,8,3,37,24,705,67,48,381,373,558,448,917,351,15845,6011,81,522,648,846,1146,19514,22689,13,741,1,,7,,15,1,100,36
2022,2022,2022,KyuSYunELJI,Sotik Sub County,KE_SubCounty_2963,,96,36,58,92,125,210,60,65,416,389,386,310,871,247,15631,6854,151,547,712,609,1050,19549,22467,,904,1,,4,,15,5,115,64
2022,2022,2022,WHG67QCDRS9,South Mugirango Sub County,KE_SubCounty_3060,,125,122,111,244,216,861,86,125,959,1013,1725,849,3311,716,33074,14722,118,1289,2049,2542,4085,47103,57178,110,1531,6,4,13,3,51,6,168,96
2022,2022,2022,lmr1q6dTaso,Soy Sub County,KE_SubCounty_3232,,125,37,32,82,87,2843,71,121,714,744,995,821,1246,529,27217,10683,62,831,1273,1529,1210,26643,31511,15,885,1,1,4,1,26,3,136,94
2022,2022,2022,nKHlZyN0lt9,Starehe Sub County,KE_SubCounty_3140,,249,303,539,1015,1396,1332,263,219,589,531,922,1018,2475,3797,78851,53518,2533,797,1062,1840,5977,125812,135219,2,3943,1,1,8,19,60,114,468,419
2022,2022,2022,mCGytMcMf6y,Suba North Sub County,KE_SubCounty_2996,,408,290,208,488,669,283,362,370,2207,2118,2849,2361,5760,1192,81932,42734,915,2740,4321,5188,6935,124461,143594,29,14091,6,1,21,5,62,19,239,191
